Header,Time,Gyro(X),Gyro(Y),Gyro(Z),Ang. Vel(X),Ang. Vel(Y),Ang. Vel(Z),Accel(X),Accel(Y),Accel(Z),Magn(X),Magn(Y),Magn(Z),Pressure,Temp(LPS),Humidity,Temp(HTS),GPS Fix,Latitude,Longitude,Altitude,Speed,Time,Timestamp,# of Satellites
30,11214019,55,-180,1006,-420,-630,-210,-26,140,987,-132,-190,-769,861.039978,44.79999924,18.39999962,43.29999924,2,3.416666746,-106.8955154,1411.400024,0,11214019,109,13
30,11214423,54,-179,1005,-490,-700,-280,-22,137,971,-136,-195,-775,861.1199951,44.79999924,18.39999962,43.29999924,2,3.416666746,-106.8955154,1411.400024,0,11214423,122,13
30,11214749,54,-180,1006,-560,-700,-280,-34,148,967,-124,-199,-759,861.1099854,44.79999924,18.39999962,43.29999924,2,32.94125748,-106.8955154,1411.900024,0,11214749,48,13
30,11215084,54,-180,1006,-490,-700,-210,-30,144,983,-126,-195,-774,861.0300293,44.79999924,18.39999962,43.29999924,2,32.94125748,-106.8955154,1411.900024,0,11215084,54,13
30,11215411,53,-178,1005,-490,-700,-280,-22,140,983,-133,-190,-780,861.1500244,44.79999924,18.39999962,43.29999924,2,32.94125748,-106.8955154,1411.900024,0,11215411,48,13
30,11215738,54,-179,1006,-490,-700,-280,-22,140,967,-127,-195,-771,861.1099854,44.79999924,18.39999962,43.29999924,2,32.93333435,-106.8955154,1412.300049,0,11215738,48,13
30,11216067,54,-179,1007,-490,-700,-210,-30,140,975,-124,-190,-772,861.0999756,44.79999924,18.5,43.29999924,2,32.93333435,-106.8955154,1412.300049,0,11216067,48,13
30,11216401,53,-180,1007,-490,-700,-280,-30,140,975,-129,-195,-772,861.0599976,44.79999924,18.5,43.29999924,2,32.93333435,-106.8955154,1412.300049,0,11216401,54,13
30,11216727,54,-180,1006,-420,-700,-280,-26,133,991,-123,-193,-769,861,44.79999924,18.5,43.29999924,2,32.94125748,-106.8833313,141,0,11216727,48,13
30,11217055,52,-179,1005,-490,-700,-280,-22,140,967,-129,-187,-777,860.9500122,44.70000076,18.60000038,43.29999924,2,32.94125748,-106.8833313,141,0,11217055,48,1
30,11217384,53,-179,1005,-490,-700,-280,-30,148,987,-129,-193,-765,860.960022,44.70000076,18.60000038,43.29999924,2,32.94125748,-106.8833313,141,0,11217384,48,1
30,11217710,54,-180,1006,-490,-630,-280,-26,144,979,-126,-196,-762,861.039978,44.70000076,18.60000038,43.29999924,2,3.416666746,106.8955154,1412.699951,0,11217710,47,1
30,11218059,53,-177,1006,-490,-700,-280,-34,137,979,-135,-198,-771,861.0999756,44.79999924,18.39999962,43.29999924,2,3.416666746,106.8955154,1412.699951,0,11218059,69,13
30,11218388,54,-179,1005,-490,-630,-280,-26,133,967,-135,-199,-775,861.1199951,44.70000076,18.39999962,43.29999924,2,3.416666746,106.8955154,1412.699951,0,11218388,48,13
30,11218713,54,-178,1005,-490,-700,-210,-26,133,979,-133,-181,-772,861.2299805,44.79999924,18.39999962,43.29999924,2,32.93999863,-106.8955154,1413,0,11218713,47,13
30,11219042,54,-179,1006,-490,-700,-280,-26,140,987,-127,-196,-771,861.0200195,44.79999924,18.5,43.29999924,2,32.93999863,-106.8955154,1413,0,11219042,48,13
30,11219376,53,-179,1006,-490,-700,-280,-26,137,963,-129,-192,-777,861.0700073,44.79999924,18.5,43.29999924,2,32.93999863,-106.8955154,1413,0,11219376,54,13
30,11219702,55,-178,1004,-420,-700,-280,-38,137,1002,-132,-190,-765,861.0300293,44.79999924,18.5,43.29999924,2,32.93999863,106.8955154,1413.099976,0,11219702,47,13
30,11220030,54,-180,1006,-490,-700,-280,-38,144,979,-130,-189,-765,861,44.79999924,18.39999962,43.29999924,2,32.93999863,106.8955154,1413.099976,0,11220030,48,2
30,11220359,54,-180,1005,-490,-700,-280,-19,144,971,-132,-190,-774,861.039978,44.79999924,18.39999962,43.29999924,2,32.93999863,106.8955154,1413.099976,0,11220359,48,2
30,11220691,53,-179,1007,-490,-630,-280,-22,140,967,-132,-189,-762,861.1799927,44.79999924,18.39999962,43.29999924,2,32.94125748,106.8955154,0,0,11220691,53,2
30,11221020,53,-178,1007,-420,-700,-280,-26,140,987,-135,-193,-768,861.039978,44.79999924,18.70000076,43.40000153,2,32.94125748,106.8955154,0,0,11221020,48,2
30,11221348,53,-179,1007,-490,-630,-280,-34,137,983,-124,-192,-775,861.1900024,44.79999924,18.70000076,43.40000153,2,32.94125748,106.8955154,0,0,11221348,48,2
30,11221674,53,-178,1005,-490,-700,-210,-26,140,959,-129,-187,-775,861.2000122,44.79999924,18.70000076,43.40000153,2,32.94126129,-106.8833313,1413,0,11221674,47,2
30,11222008,55,-179,1005,-490,-700,-280,-26,140,979,-135,-193,-771,861.0900269,44.79999924,18.10000038,43.29999924,2,32.94126129,-106.8833313,1413,0,11222008,54,1
30,11222336,54,-179,1005,-490,-700,-280,-26,140,975,-133,-189,-774,861.0900269,44.79999924,18.10000038,43.29999924,2,32.94126129,-106.8833313,1413,0,11222336,48,1
30,11222662,54,-179,1006,-490,-700,-280,-26,140,967,-141,-183,-765,861.0599976,44.79999924,18.10000038,43.29999924,2,32.94126129,-106.8833313,0,0,11222662,47,1
30,11222990,53,-180,1006,-490,-700,-280,-30,140,975,-126,-193,-775,861.0300293,44.79999924,18.39999962,43.29999924,2,32.94126129,-106.8833313,0,0,11222990,48,2
30,11223319,53,-179,1007,-490,-630,-280,-26,140,979,-135,-190,-766,861.0100098,44.79999924,18.39999962,43.29999924,2,32.94126129,-106.8833313,0,0,11223319,48,2
30,11223651,53,-179,1007,-490,-700,-280,-30,144,975,-120,-192,-766,861.1199951,44.79999924,18.39999962,43.29999924,2,32.94126129,-106.8955002,1413.599976,0,11223651,52,2
30,11223979,54,-179,1006,-490,-630,-280,-38,152,975,-129,-190,-772,861.0700073,44.79999924,18.39999962,43.29999924,2,32.94126129,-106.8955002,1413.599976,0,11223979,48,11
30,11224307,53,-179,1006,-490,-700,-280,-30,137,979,-129,-195,-766,861.1099854,44.79999924,18.39999962,43.29999924,2,32.94126129,-106.8955002,1413.599976,0,11224307,48,11
30,11224634,53,-179,1007,-490,-700,-280,-38,137,983,-132,-189,-765,861.0499878,44.79999924,18.39999962,43.29999924,2,32.94126129,-106.8955002,1413.599976,0,11224634,47,11
30,11224968,54,-179,1006,-490,-700,-210,-34,140,967,-132,-195,-771,860.9199829,44.79999924,18.39999962,43.29999924,2,32.94126129,-106.8955002,1413.599976,0,11224968,54,11
30,11225296,55,-179,1006,-490,-700,-280,-30,140,991,-123,-198,-762,861.0300293,44.79999924,18.39999962,43.29999924,2,32.94126129,-106.8955002,1413.599976,0,11225296,48,2
30,11225623,54,-179,1006,-420,-700,-210,-19,137,975,-130,-201,-768,861.1099854,44.79999924,18.39999962,43.29999924,2,32.94126129,-106.8833313,1413,0,11225623,47,2
30,11225950,54,-179,1007,-490,-630,-280,-26,140,983,-129,-190,-765,861.0499878,44.79999924,18.29999924,43.29999924,2,32.94126129,-106.8833313,1413,0,11225950,48,12
30,11226285,54,-179,1005,-490,-700,-280,-26,140,991,-121,-193,-765,861.1799927,44.79999924,18.29999924,43.29999924,2,32.94126129,-106.8833313,1413,0,11226285,54,1
30,11226612,53,-179,1007,-490,-700,-210,-38,144,983,-136,-196,-763,861.0800171,44.79999924,18.29999924,43.29999924,2,32.94126129,-106.8833313,1413,0,11226612,47,1
30,11226940,54,-178,1006,-490,-700,-280,-26,144,971,-130,-186,-765,861.1500244,44.79999924,17.89999962,43.29999924,2,32.94126129,-106.8833313,1413,0,11226940,48,12
30,11227268,54,-178,1007,-490,-630,-280,-19,152,991,-123,-186,-778,861.1099854,44.79999924,17.89999962,43.29999924,2,32.94126129,-106.8833313,1413,0,11227268,48,1
30,11227596,55,-179,1006,-490,-630,-280,-15,137,971,-126,-190,-765,861.0300293,44.79999924,17.89999962,43.29999924,2,32.94126511,-106.8833313,141,0,11227596,47,1
30,11227918,54,-178,1007,-490,-700,-210,-26,144,987,-124,-184,-769,861.0499878,44.79999924,17.89999962,43.29999924,2,32.94126511,-106.8833313,141,0,11227918,45,12
30,11228247,53,-179,1006,-490,-700,-280,-26,144,991,-133,-192,-763,861.1500244,44.79999924,18.20000076,43.29999924,2,32.94126511,-106.8833313,141,0,11228247,48,1
30,11228575,55,-178,1006,-490,-700,-280,-38,140,987,-126,-192,-768,861.1099854,44.79999924,18.20000076,43.29999924,2,32.94126511,-106.8955002,1413.699951,0,11228575,47,1
30,11228901,54,-179,1006,-490,-700,-280,-19,144,971,-123,-195,-765,861.0700073,44.79999924,18.20000076,43.40000153,2,32.94126511,-106.8955002,1413.699951,0,11228901,48,12
30,11229235,53,-179,1006,-490,-630,-210,-26,144,995,-126,-198,-766,861,44.79999924,18.29999924,43.40000153,2,32.94126511,-106.8955002,1413.699951,0,11229235,54,1
30,11229564,54,-178,1005,-490,-700,-280,-34,144,998,-126,-207,-772,860.9699707,44.79999924,18.29999924,43.40000153,2,32.94126511,-106.8955002,1413.699951,0,11229564,47,1
30,11229890,54,-179,1006,-490,-700,-280,-34,133,975,-123,-189,-762,861.0599976,44.79999924,18.29999924,43.40000153,2,32.94126511,-106.8955154,1413.599976,0,11229890,48,1
30,11230218,54,-179,1007,-490,-700,-280,-30,140,967,-133,-193,-763,861.0700073,44.79999924,18.29999924,43.40000153,2,32.94126511,-106.8955154,1413.599976,0,11230218,48,12
30,11230553,54,-177,1006,-490,-700,-210,-26,137,979,-124,-193,-762,861.0100098,44.79999924,18.29999924,43.40000153,2,32.94126511,-106.8955154,1413.599976,0,11230553,54,12
30,11230879,54,-179,1006,-490,-630,-350,-30,137,963,-130,-192,-769,861.1500244,44.79999924,18.29999924,43.40000153,2,32.93333435,-106.8955154,1413.5,0,11230879,48,12
30,11231208,53,-179,1005,-490,-700,-210,-34,148,983,-136,-192,-768,861.0700073,44.79999924,18.70000076,43.29999924,2,32.93333435,-106.8955154,1413.5,0,11231208,48,1
30,11231536,53,-180,1006,-490,-700,-280,-22,144,975,-130,-201,-760,861.039978,44.79999924,18.70000076,43.29999924,2,32.93333435,-106.8955154,1413.5,0,11231536,48,1
30,11231868,54,-179,1006,-490,-700,-280,-30,144,983,-130,-195,-769,861.1199951,44.79999924,18.70000076,43.29999924,2,32.93333435,-106.8955154,1413.5,0,11231868,54,12
30,11232196,55,-178,1006,-490,-700,-280,-22,137,971,-130,-192,-768,861.1300049,44.79999924,18.20000076,43.40000153,2,32.93333435,-106.8955154,1413.5,0,11232196,48,1
30,11232525,54,-180,1006,-490,-630,-280,-26,140,983,-123,-192,-765,861.1199951,44.79999924,18.20000076,43.40000153,2,32.93333435,-106.8955154,1413.5,0,11232525,48,1
30,11232850,53,-179,1006,-490,-700,-280,-26,144,967,-126,-199,-763,861.1099854,44.79999924,18.20000076,43.40000153,2,32.93333435,-106.8955154,1413.199951,0,11232850,48,12
30,11233180,53,-178,1006,-490,-700,-280,-34,144,979,-133,-190,-762,860.9799805,44.79999924,18.39999962,43.40000153,2,32.93333435,-106.8955154,1413.199951,0,11233180,48,1
30,11233514,53,-179,1005,-490,-700,-280,-26,140,983,-127,-192,-769,861.0599976,44.79999924,18.39999962,43.40000153,2,32.93333435,-106.8955154,1413.199951,0,11233514,54,1
30,11233840,53,-179,1006,-490,-700,-280,-34,148,975,-129,-195,-768,861.0900269,44.79999924,18.39999962,43.40000153,2,32.94126511,-106.8833313,1413.199951,0,11233840,48,12
30,11234183,54,-180,1006,-490,-630,-280,-34,148,975,-135,-192,-769,860.960022,44.79999924,18.39999962,43.29999924,2,32.94126511,-106.8833313,1413.199951,0,11234183,62,12
30,11234511,54,-179,1006,-490,-700,-280,-26,144,983,-129,-198,-765,860.9799805,44.79999924,18.39999962,43.29999924,2,32.94126511,-106.8833313,1413.199951,0,11234511,48,12
30,11234850,54,-179,1005,-490,-630,-280,-34,140,967,-129,-196,-775,861.1699829,44.79999924,18.39999962,43.29999924,2,32.94126511,-1.100000024,1413.199951,0,11234850,61,12
30,11235179,54,-179,1005,-490,-700,-280,-22,137,971,-126,-190,-774,861.0499878,44.79999924,18.39999962,43.40000153,2,32.94126511,-1.100000024,1413.199951,0,11235179,48,1
30,11235508,54,-179,1006,-490,-630,-280,-34,140,983,-126,-187,-762,861.210022,44.79999924,18.39999962,43.40000153,2,32.94126511,-1.100000024,1413.199951,0,11235508,48,1
30,11235833,54,-179,1009,-490,-630,-280,-38,140,959,-127,-198,-769,861.0700073,44.79999924,18.39999962,43.40000153,2,32.94126511,-1.100000024,1413.300049,0,11235833,48,12
30,11236168,53,-179,1005,-490,-630,-210,-26,133,983,-129,-195,-769,861,44.79999924,18.5,43.40000153,2,32.94126511,-1.100000024,1413.300049,0,11236168,53,1
30,11236496,54,-179,1007,-490,-700,-280,-26,144,991,-135,-193,-766,861.0300293,44.79999924,18.5,43.40000153,2,32.94126511,-1.100000024,1413.300049,0,11236496,48,1
30,11236823,54,-179,1007,-490,-630,-210,-34,140,983,-126,-195,-774,860.960022,44.79999924,18.5,43.40000153,2,32.94126511,-106.8955154,1413.099976,0,11236823,49,1
30,11237151,53,-178,1006,-490,-700,-210,-26,140,987,-130,-192,-768,860.9799805,44.79999924,18.5,43.40000153,2,32.94126511,-106.8955154,1413.099976,0,11237151,47,1
30,11237485,53,-177,1005,-560,-700,-210,-22,148,971,-117,-192,-766,861.0599976,44.79999924,18.5,43.40000153,2,32.94126511,-106.8955154,1413.099976,0,11237485,53,1
30,11237811,54,-179,1006,-490,-700,-280,-22,148,983,-120,-193,-766,861.0100098,44.79999924,18.5,43.40000153,2,32.94126511,-106.8955154,1412.900024,0,11237811,48,12
30,11238140,54,-179,1006,-490,-700,-280,-19,137,991,-123,-193,-763,861.0300293,44.79999924,18.20000076,43.40000153,2,32.94126511,-106.8955154,1412.900024,0,11238140,48,1
30,11238468,53,-179,1007,-490,-700,-280,-34,144,983,-124,-189,-769,860.9500122,44.79999924,18.20000076,43.40000153,2,32.94126511,-106.8955154,1412.900024,0,11238468,48,1
30,11238794,54,-179,1006,-490,-630,-280,-30,140,975,-129,-192,-769,861.0800171,44.79999924,18.20000076,43.40000153,2,32.94126511,106.8955154,1412.699951,0,11238794,48,1
30,11239129,53,-179,1006,-490,-700,-280,-26,140,967,-130,-187,-771,861.039978,44.79999924,18.5,43.40000153,2,32.94126511,106.8955154,1412.699951,0,11239129,54,1
30,11239457,53,-179,1006,-420,-700,-280,-26,152,979,-124,-189,-768,861.0200195,44.79999924,18.5,43.40000153,2,32.94126511,106.8955154,1412.699951,0,11239457,48,1
30,11239783,54,-179,1006,-490,-700,-280,-34,133,975,-123,-193,-771,860.9199829,44.79999924,18.5,43.40000153,2,32.94126511,-106.8833313,1412,0,11239783,48,1
30,11240113,54,-180,1004,-490,-700,-280,-26,140,975,-127,-190,-763,860.9299927,44.79999924,19,43.40000153,2,32.94126511,-106.8833313,1412,0,11240113,48,1
30,11240446,53,-179,1005,-490,-700,-280,-38,137,963,-124,-186,-771,861.0499878,44.79999924,19,43.40000153,2,32.94126511,-106.8833313,1412,0,11240446,54,1
30,11240771,53,-179,1006,-420,-700,-280,-26,148,987,-124,-199,-768,861.0300293,44.79999924,19,43.40000153,2,32.93999863,-106.8955154,1412.699951,0,11240771,48,1
30,11241101,54,-179,1005,-560,-700,-280,-34,144,979,-120,-198,-765,861.1099854,44.79999924,18.20000076,43.40000153,2,32.93999863,-106.8955154,1412.699951,0,11241101,48,1
30,11241430,53,-178,1007,-420,-630,-280,-30,144,963,-136,-187,-774,861.039978,44.79999924,18.20000076,43.40000153,2,32.93999863,-106.8955154,1412.699951,0,11241430,47,1
30,11241762,54,-180,1006,-490,-700,-280,-30,137,967,-127,-195,-762,861,44.79999924,18.20000076,43.40000153,2,32.93333435,-106.8955154,1412.599976,0,11241762,54,1
30,11242092,53,-180,1005,-490,-700,-280,-38,144,975,-124,-186,-772,860.9500122,44.79999924,18.20000076,43.29999924,2,32.93333435,-106.8955154,1412.599976,0,11242092,48,1
30,11242420,53,-178,1006,-420,-700,-280,-22,140,952,-136,-190,-772,861.0200195,44.79999924,18.60000038,43.29999924,2,32.93333435,-106.8955154,1412.599976,0,11242420,48,1
30,11242746,54,-179,1006,-490,-630,-280,-19,148,995,-139,-186,-766,861.0800171,44.79999924,18.60000038,43.29999924,2,32.93333435,-106.8955154,1412.599976,0,11242746,48,1
30,11243080,53,-179,1004,-490,-700,-280,-26,140,983,-132,-190,-777,860.8800049,44.79999924,18.60000038,43.29999924,2,32.93333435,-106.8955154,1412.599976,0,11243080,54,12
30,11243409,54,-180,1006,-490,-700,-280,-19,137,979,-127,-190,-775,861.039978,44.79999924,18.39999962,43.40000153,2,32.93333435,-106.8955154,1412.599976,0,11243409,48,12
30,11243734,53,-179,1005,-420,-700,-280,-26,137,995,-124,-186,-772,861.0900269,44.79999924,18.39999962,43.40000153,2,3.416666746,106.8955154,1412.5,0,11243734,48,12
30,11244063,53,-178,1007,-490,-770,-280,-30,137,987,-133,-193,-774,861.0200195,44.79999924,18.39999962,43.40000153,2,3.416666746,106.8955154,1412.5,0,11244063,48,2
30,11244392,54,-178,1006,-490,-700,-280,-22,140,995,-127,-190,-766,861.0800171,44.79999924,18.70000076,43.40000153,2,3.416666746,106.8955154,1412.5,0,11244392,48,2
30,11244724,53,-179,1006,-490,-700,-280,-26,140,979,-127,-189,-771,861.0900269,44.79999924,18.70000076,43.40000153,2,3.416666746,106.8955154,1412.5,0,11244724,54,2
30,11245053,54,-179,1004,-490,-630,-280,-30,140,991,-123,-195,-772,861.0499878,44.79999924,18.70000076,43.40000153,2,3.416666746,106.8955154,1412.5,0,11245053,48,1
30,11245381,53,-178,1007,-420,-700,-280,-22,137,967,-130,-187,-771,860.9699707,44.79999924,18.29999924,43.40000153,2,3.416666746,106.8955154,1412.5,0,11245381,48,1
30,11245707,54,-179,1007,-490,-700,-280,-30,140,983,-133,-190,-774,861.0999756,44.79999924,18.29999924,43.40000153,2,3.416666746,-106.8955154,1412.099976,0,11245707,48,1
